img_id,split,global_acc,bg_precision,bg_recall,bg_f1,bg_dice,bg_boundary_f1,crop_precision,crop_recall,crop_f1,crop_dice,crop_boundary_f1,weed_precision,weed_recall,weed_f1,weed_dice,weed_boundary_f1,weed_gt_count,weed_pred_count,weed_hit,weed_miss,weed_false_pos,weed_det_rate,weed_fa_rate,weed_centroid_dist,weed_size_ratio,crop_gt_count,crop_pred_count,crop_det_rate,crop_fa_rate
bonirob_2016-05-23-10-42-16_1_frame251_brightness,train,0.9778671264644707,0.9935878358265047,0.9805181513154116,0.9870096792665921,0.9870096792665921,0.786604642868042,0.9373905299066724,0.9902468090413327,0.963093953572754,0.963093953572754,0.7866971492767334,0.6606902734101197,0.7989159891454577,0.7232580466093032,0.7232580466093032,0.6989361047744751,6,17,6,0,0,0.9999999833333336,0.0,3.0531344553925663,1.009675173302275,1,1,0.9999999000000099,0.0
bonirob_2016-05-23-11-07-45_6_frame116_noise,train,0.9946975708004018,0.9985203309825339,0.9957464347535258,0.9971314037129073,0.9971314037129073,0.8505933880805969,0.9506001388703967,0.9816635935208888,0.9658821250823906,0.9658821250823906,0.8867627382278442,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-57-33_4_frame21,train,0.989749908446888,0.9970388426942454,0.9920118174637248,0.9945189275556697,0.9945189275556697,0.788629949092865,0.9253838427188208,0.9753478523748436,0.9497091025130191,0.9497091025130191,0.8783484697341919,0.8648370176014908,0.9427200326634396,0.9021005851597357,0.9021005851597357,0.7522093057632446,3,7,3,0,0,0.9999999666666678,0.0,23.218350903876846,0.7966321505371952,3,4,0.9999999666666678,0.0
bonirob_2016-05-23-10-52-28_3_frame144_rot_minus15,train,0.9798545837398606,0.9914060740593768,0.9874074281750834,0.9894026610275319,0.9894026610275319,0.7831915616989136,0.8437125747997777,0.9143413367349551,0.8776081717638157,0.8776081717638157,0.7938136458396912,0.7558848433466901,0.8165934870031413,0.7850672264725137,0.7850672264725137,0.7326186299324036,8,12,8,0,0,0.9999999875000002,0.0,38.65609015895197,29.535538610189327,1,2,0.9999999000000099,0.0
bonirob_2016-05-23-10-52-28_3_frame34_hue,train,0.9866867065425924,0.9952458505971645,0.9908634242880343,0.9930497524469571,0.9930497524469571,0.7953174114227295,0.941204250272935,0.9796018677567068,0.9600192178195974,0.9600192178195974,0.871572732925415,0.7226356379282555,0.828190417106091,0.7718207594690372,0.7718207594690372,0.707770049571991,3,7,3,0,0,0.9999999666666678,0.0,5.058222918116302,1.0035566093062502,1,2,0.9999999000000099,0.0
bonirob_2016-05-23-11-07-45_6_frame246_contrast,train,0.9946250915523549,0.9987520866743319,0.9954976815502838,0.9971221786896173,0.9971221786896173,0.8144315481185913,0.9377537212396383,0.9819920883215327,0.959363143283789,0.959363143283789,0.8833198547363281,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,4,4,0.9999999750000006,0.0
bonirob_2016-05-23-10-57-33_4_frame67_hflip,train,0.9887504577632947,0.9964215394565227,0.9918384060041218,0.9941246404453714,0.9941246404453714,0.8099373579025269,0.8788865857139638,0.9461268727933356,0.9112679881257316,0.9112679881257316,0.8112102746963501,0.7531481111182661,0.8710124826428338,0.8078035733567309,0.8078035733567309,0.7504357695579529,5,6,5,0,0,0.9999999800000003,0.0,16.496725648939762,1.9934072471116848,4,5,0.9999999750000006,0.0
bonirob_2016-05-23-11-02-39_5_frame303_rot_minus15,train,0.9941825866695426,0.998616101873647,0.9953174439122815,0.9969639943306675,0.9969639943306675,0.832556962966919,0.9290485379111022,0.9726495726344577,0.9503491756419806,0.9503491756419806,0.8756275177001953,0.8499785683486931,0.9586656997592781,0.9010564081857636,0.9010564081857636,0.8249495625495911,2,3,2,0,0,0.9999999500000026,0.0,1.2993208429337768,1.1167998613030203,2,3,0.9999999500000026,0.0
bonirob_2016-05-23-10-52-28_3_frame89_rot_minus15,train,0.9768447875972837,0.9914953137879564,0.9825578410564624,0.9870062953391538,0.9870062953391538,0.7945472598075867,0.9513718335488641,0.9789169675019572,0.9649478166272799,0.9649478166272799,0.8539223670959473,0.7904158464518306,0.8830927834990853,0.8341880953144538,0.8341880953144538,0.6941396594047546,8,20,8,0,0,0.9999999875000002,0.0,8.741842242938128,1.0733372370296423,1,2,0.9999999000000099,0.0
_2016-05-27-10-26-48_5_frame21_hflip,train,0.9957695007320421,0.9987643509239381,0.9968071774646607,0.9977847544372339,0.9977847544372339,0.8065130710601807,0.9343555739665614,0.9733206699967767,0.9534401326998201,0.9534401326998201,0.849181056022644,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-52-28_3_frame184,train,0.9598121643062745,0.9827142620013543,0.9691434651529554,0.9758816363379809,0.9758816363379809,0.7533406615257263,0.8324607329116526,0.9325513195569354,0.8796679998722119,0.8796679998722119,0.789323627948761,0.8505236432859171,0.910679611648275,0.8795742286037564,0.8795742286037564,0.730680525302887,14,22,14,0,0,0.9999999928571429,0.0,58.68562726844743,15.380889684258404,1,1,0.9999999000000099,0.0
bonirob_2016-05-23-10-47-22_2_frame1_noise,train,0.9895401000972788,0.9963669500843043,0.9926529991917129,0.9945064572442969,0.9945064572442969,0.8105440139770508,0.9390642001971913,0.9766862833640406,0.9575057749175991,0.9575057749175991,0.8822619318962097,0.8156742038497019,0.8957358294215323,0.8538322817179048,0.8538322817179048,0.7601258158683777,5,6,5,0,0,0.9999999800000003,0.0,27.461517207943878,8.759856659153243,1,1,0.9999999000000099,0.0
bonirob_2016-05-23-10-42-16_1_frame259,train,0.9859924316402489,0.9942882645503374,0.9899973935963707,0.9921381397280737,0.9921381397280737,0.8437893390655518,0.9501743115635153,0.9799620248011152,0.9648382619288406,0.9648382619288406,0.869658350944519,0.7018962632263833,0.7508949880444244,0.7255692783726607,0.7255692783726607,0.7106572389602661,6,14,6,0,0,0.9999999833333336,0.0,1.276257311625433,1.3205683648669533,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-42-16_1_frame283,train,0.9839706420894684,0.9924928115739107,0.9893263357206823,0.990906994009608,0.990906994009608,0.8459880352020264,0.959607993847196,0.9808689503418413,0.9701219486035256,0.9701219486035256,0.875874936580658,0.7439134355140864,0.7680134053105937,0.7557712948138108,0.7557712948138108,0.6947318911552429,7,14,7,0,0,0.9999999857142858,0.0,9.171338043894098,0.8230459063183048,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-11-07-45_6_frame126_vflip,train,0.9941139221187614,0.9981982972636119,0.9952895831044914,0.9967417681200781,0.9967417681200781,0.8365158438682556,0.956538656079699,0.9829668132707599,0.969572626545069,0.969572626545069,0.8589493036270142,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-42-16_1_frame73_noise,train,0.9839706420894684,0.9938822104767697,0.9886196815514253,0.9912439113525962,0.9912439113525962,0.8183844089508057,0.9415054646162373,0.9768939998883197,0.9588732777712035,0.9588732777712035,0.8605144619941711,0.6668739635019305,0.7544559099260212,0.7079664994700474,0.7079664994700474,0.6845952868461609,6,10,6,0,0,0.9999999833333336,0.0,3.154232155751785,1.341243689900466,3,3,0.9999999666666678,0.0
bonirob_2016-05-23-10-47-22_2_frame49_rot_minus15,train,0.9932022094722773,0.9973863247792143,0.9956175970931778,0.9965011260914132,0.9965011260914132,0.825105607509613,0.9228826728647459,0.9542076722041734,0.9382837457888205,0.9382837457888205,0.8235561847686768,0.7192982455859923,0.8085013146008545,0.7612955969308701,0.7612955969308701,0.7536812424659729,4,8,4,0,0,0.9999999750000006,0.0,31.118737285769207,1.2062239924396638,1,1,0.9999999000000099,0.0
