img_id,split,global_acc,bg_precision,bg_recall,bg_f1,bg_dice,bg_boundary_f1,crop_precision,crop_recall,crop_f1,crop_dice,crop_boundary_f1,weed_precision,weed_recall,weed_f1,weed_dice,weed_boundary_f1,weed_gt_count,weed_pred_count,weed_hit,weed_miss,weed_false_pos,weed_det_rate,weed_fa_rate,weed_centroid_dist,weed_size_ratio,crop_gt_count,crop_pred_count,crop_det_rate,crop_fa_rate
bonirob_2016-05-17-11-42-26_14_frame26_crop,val,0.9957275390621202,0.9977278657590182,0.9977759310775502,0.9977518478394166,0.9977518478394166,0.8732126951217651,0.9613459613385589,0.9566316757263302,0.9589829748028318,0.9589829748028318,0.8843168020248413,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0.0,0.9999999000000099,nan,nan,2,2,0.9999999500000026,0.0
bonirob_2016-05-10-11-39-31_15_frame252_vflip,val,0.9914703369136842,0.9950695538155698,0.9962985691421861,0.9956836322223833,0.9956836322223833,0.8911102414131165,0.8868729988381139,0.8567010308395154,0.8715259069240969,0.8715259069240969,0.8166065216064453,0.7489038292677901,0.6913113869214433,0.7189560325629402,0.7189560325629402,0.7115592360496521,17,33,17,0,2,0.9999999941176471,0.06060606042240588,16.582780180077695,0.7262453921986685,1,3,0.9999999000000099,0.0
bonirob_2016-05-23-10-42-16_1_frame80_crop,val,0.9797363281246263,0.9890137272783549,0.9915949141195666,0.9903025887601304,0.9903025887601304,0.8591334819793701,0.9691799320021314,0.9403477403016821,0.954546115770177,0.954546115770177,0.8463118076324463,0.6844676549749922,0.7312814974670396,0.7071005417583436,0.7071005417583436,0.6933609247207642,5,21,5,0,3,0.9999999800000003,0.14285714217687073,31.59111523075989,0.2854255809515266,3,4,0.9999999666666678,0.0
bonirob_2016-05-23-10-57-33_4_frame241_noise,val,0.9964561462398542,0.9987073266298798,0.9975427496989979,0.9981246484676829,0.9981246484676829,0.8723551630973816,0.9386606639876949,0.9608294930322102,0.9496156630185058,0.9496156630185058,0.8947306275367737,0.960992354493985,0.9799522672953066,0.9703796569452937,0.9703796569452937,0.8919236660003662,3,3,3,0,0,0.9999999666666678,0.0,0.37995604240887576,0.916156859724877,1,1,0.9999999000000099,0.0
bonirob_2016-05-18-10-59-09_4_frame152_vflip,val,0.9833412170406405,0.9938723939299575,0.9883648232796955,0.9911109073175175,0.9911109073175175,0.8051416873931885,0.9592210767248747,0.9472850678518714,0.9532156585744561,0.9532156585744561,0.8784668445587158,0.7903603181969243,0.8887914400904333,0.8366908352375628,0.8366908352375628,0.7960802316665649,6,10,5,1,2,0.8333333194444447,0.19999999800000004,14.40477753265182,0.8220639555352147,2,3,0.9999999500000026,0.0
bonirob_2016-05-23-10-42-16_1_frame212,val,0.9836273193355622,0.9891678687337769,0.9914650786617969,0.9903150915041605,0.9903150915041605,0.8715050220489502,0.9754734554455899,0.9742635658884519,0.9748680852746886,0.9748680852746886,0.8800012469291687,0.8642204101697033,0.8164098972827216,0.8396350478577804,0.8396350478577804,0.6887536644935608,9,31,9,0,3,0.9999999888888891,0.09677419323621228,32.14713445546628,0.5106811934001023,2,4,0.9999999500000026,0.24999999375000015
bonirob_2016-05-10-11-39-31_15_frame256_hue,val,0.9888153076168102,0.9935143028945523,0.9950295645096847,0.9942713063908319,0.9942713063908319,0.8796527981758118,0.8721580320211645,0.8790383170218243,0.8755846085274133,0.8755846085274133,0.8254964351654053,0.7237272997700588,0.6448275861897924,0.6820030361338716,0.6820030361338716,0.6896541714668274,17,39,16,1,2,0.9411764650519031,0.05128205115055884,18.99819422921352,0.5560013432537502,2,7,0.9999999500000026,0.0
bonirob_2016-05-23-10-57-33_4_frame50_hue,val,0.978694915771111,0.9881114041154568,0.9874323135307331,0.9877716921048505,0.9877716921048505,0.844083309173584,0.8842802369855601,0.8736225895015971,0.8789190561553512,0.8789190561553512,0.8069468140602112,0.9180677014394847,0.9237912783682702,0.9209205468964784,0.9209205468964784,0.7486046552658081,10,14,7,3,2,0.6999999930000002,0.1428571418367347,12.056571559150436,0.9708157046995731,1,3,0.9999999000000099,0.3333333222222226
bonirob_2016-05-23-11-02-39_5_frame34_rot15,val,0.9956474304195421,0.9977229989889954,0.9974125289860706,0.9975676898308763,0.9975676898308763,0.8802948594093323,0.9783813144994445,0.9806184668953956,0.9794985632979468,0.9794985632979468,0.9084861278533936,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-57-33_4_frame93_brightness,val,0.9968261718746197,0.9986295503207918,0.9979782746037059,0.998303756242083,0.998303756242083,0.8883411884307861,0.9707702280572175,0.9800107085431613,0.9753685330967762,0.9753685330967762,0.9135419130325317,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-52-28_3_frame37,val,0.9952697753902453,0.9976236354465269,0.9975300632721982,0.9975767971651102,0.9975767971651102,0.8570906519889832,0.9530669144538538,0.9557315936180927,0.9543973440924967,0.9543973440924967,0.9110878109931946,0.8717081420422395,0.875515651519643,0.8736076981631069,0.8736076981631069,0.7849768996238708,8,9,7,1,1,0.8749999890625002,0.11111110987654323,2.4593131774842623,0.9427800563248248,1,1,0.9999999000000099,0.0
bonirob_2016-05-23-10-57-33_4_frame25_brightness,val,0.9880294799800918,0.9928094012485813,0.9966112421836272,0.9947066390017745,0.9947066390017745,0.8333833813667297,0.8852755194085324,0.9394471960226962,0.9115571936544641,0.9115571936544641,0.813829243183136,0.8827853787853219,0.6932328415539892,0.7766100288553843,0.7766100288553843,0.6112611293792725,7,12,4,3,2,0.5714285632653062,0.1666666652777778,15.305663651748137,0.6319682799967399,3,5,0.9999999666666678,0.19999999600000007
_2016-05-27-10-26-48_5_frame104_vflip,val,0.996925354003526,0.9986946782398338,0.9979878530511398,0.9983410905375127,0.9983410905375127,0.899188756942749,0.9746527057797291,0.9834205020869068,0.9790169238582422,0.9790169238582422,0.9108399152755737,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,2,3,0.9999999500000026,0.3333333222222226
bonirob_2016-05-23-10-52-28_3_frame108_hflip,val,0.9641304016109603,0.9787005144456739,0.9796503511994064,0.9791751524782697,0.9791751524782697,0.8157030940055847,0.9155667295106267,0.938977223883337,0.9271241676707775,0.9271241676707775,0.8330295085906982,0.8583295913753243,0.8438983113173029,0.8510527280358717,0.8510527280358717,0.7234604358673096,13,60,13,0,6,0.9999999923076924,0.09999999983333333,34.036277557907354,0.5407796392677807,2,3,0.9999999500000026,0.3333333222222226
bonirob_2016-05-23-10-42-16_1_frame100_rot_minus15,val,0.982860565185172,0.9897428213918705,0.9922259074168528,0.9909827589519983,0.9909827589519983,0.837095320224762,0.9472307692161964,0.9694536293344441,0.9582133186012581,0.9582133186012581,0.8537965416908264,0.8140310523195625,0.7480448108143305,0.7796441644332287,0.7796441644332287,0.7585998773574829,7,21,6,1,6,0.8571428448979593,0.28571428435374147,23.199581735562216,0.4913408167155495,3,4,0.9999999666666678,0.24999999375000015
bonirob_2016-05-23-10-42-16_1_frame281,val,0.9876213073726702,0.993269458862485,0.9936809672822151,0.99347512045952,0.99347512045952,0.8480508923530579,0.9568886442678979,0.9808198570706879,0.9687064222711873,0.9687064222711873,0.8853719234466553,0.8324974924669948,0.8085728202531834,0.820360711058068,0.820360711058068,0.7407347559928894,14,25,12,2,4,0.8571428510204082,0.15999999936,6.282525516776327,0.7135883915400568,1,1,0.9999999000000099,0.0
bonirob_2016-05-23-11-02-39_5_frame303_rot15,val,0.9953384399410266,0.9979330055288135,0.997211574744892,0.9975721097046161,0.9975721097046161,0.8824074864387512,0.9578638678660617,0.963963963948991,0.9609041847150545,0.9609041847150545,0.9063271284103394,0.8951612903007048,0.9271070614799518,0.9108541088886539,0.9108541088886539,0.8609338402748108,3,5,3,0,0,0.9999999666666678,0.0,11.538208575144969,0.697495328526391,2,3,0.9999999500000026,0.0
bonirob_2016-05-23-10-52-28_3_frame36,val,0.9890594482418102,0.9951656259042243,0.9929891887426785,0.994076166048397,0.994076166048397,0.8406563997268677,0.9628391510459237,0.9690165088727876,0.9659179035103723,0.9659179035103723,0.8869408369064331,0.8365680631664226,0.8899330770199355,0.8624257814143733,0.8624257814143733,0.8044074177742004,4,7,4,0,3,0.9999999750000006,0.42857142244897967,1.7163321815940555,1.0041370590813181,2,3,0.9999999500000026,0.0
_2016-05-27-10-26-48_5_frame138,val,0.9919128417964966,0.99639247198097,0.9946509389350029,0.995520893812818,0.995520893812818,0.8548722863197327,0.9506888767768713,0.9662579113885829,0.9584101198900729,0.9584101198900729,0.8761655688285828,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,4,7,0.9999999750000006,0.0
bonirob_2016-05-18-10-59-09_4_frame55_crop,val,0.9871444702144672,0.9921147822568487,0.9942525709513861,0.9931824762277142,0.9931824762277142,0.8436238765716553,0.9672582619240385,0.9472580161727373,0.9571536214568127,0.9571536214568127,0.8830108642578125,0.7766022380309949,0.7284351144899154,0.7517478574711717,0.7517478574711717,0.7623515725135803,3,20,3,0,9,0.9999999666666678,0.44999999775,29.198867264571344,0.10313851925721025,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-42-16_1_frame54,val,0.9836959838863435,0.991902557250106,0.981726256742106,0.9867881217977652,0.9867881217977652,0.7747356295585632,0.9513917739793465,0.9519190799369278,0.9516553039139605,0.9516553039139605,0.8693951964378357,0.9721300314856479,0.9896474053528225,0.9808104591469222,0.9808104591469222,0.846916675567627,1,1,1,0,0,0.9999999000000099,0.0,0.6576257252040626,1.0180195789645043,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-11-07-45_6_frame259_noise,val,0.9944572448726675,0.9973243492719605,0.9964977600961431,0.9969108333423813,0.9969108333423813,0.8642752170562744,0.9695502753003601,0.9765875083712626,0.9730561185211634,0.9730561185211634,0.8854032754898071,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,4,3,0.7499999812500004,0.0
_2016-05-27-10-26-48_5_frame68_rot_minus15,val,0.9955253601070421,0.9988797255116683,0.9962809644749661,0.9975786025084433,0.9975786025084433,0.8399885892868042,0.955432580656379,0.986179110562086,0.9705623511922,0.9705623511922,0.8966416120529175,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,2,2,0.9999999500000026,0.0
