img_id,split,global_acc,bg_precision,bg_recall,bg_f1,bg_dice,bg_boundary_f1,crop_precision,crop_recall,crop_f1,crop_dice,crop_boundary_f1,weed_precision,weed_recall,weed_f1,weed_dice,weed_boundary_f1,weed_gt_count,weed_pred_count,weed_hit,weed_miss,weed_false_pos,weed_det_rate,weed_fa_rate,weed_centroid_dist,weed_size_ratio,crop_gt_count,crop_pred_count,crop_det_rate,crop_fa_rate
bonirob_2016-05-23-11-12-51_7_frame0_rot15,train,0.9976081848140725,0.9986871927468403,0.9988107448006007,0.9987489149526654,0.9987489149526654,0.8982675075531006,0.9741678224603487,0.9715570156395645,0.9728606174374569,0.9728606174374569,0.9061766266822815,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-42-16_1_frame226_crop,train,0.989395141601185,0.9923145999804025,0.9949996571972507,0.9936552647005955,0.9936552647005955,0.8702812790870667,0.9833764407478508,0.9789760511949928,0.9811712622433327,0.9811712622433327,0.8987106680870056,0.8532608695362344,0.7482871611335036,0.7973337067360831,0.7973337067360831,0.7271861433982849,29,26,26,3,0,0.8965517210463734,0.0,1.9524918906798983,1.1959999464276374,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-42-16_1_frame305_crop,train,0.9783439636226736,0.9880155156266495,0.9867045434301981,0.9873595443659827,0.9873595443659827,0.8552036881446838,0.979456824505714,0.9776186835269506,0.978536840799236,0.978536840799236,0.8942915201187134,0.8853324252963083,0.8977513056200191,0.8914985677471445,0.8914985677471445,0.7850823998451233,34,33,33,1,0,0.9705882324394464,0.0,5.721044438056188,1.1298525732508782,1,1,0.9999999000000099,0.0
bonirob_2016-05-23-10-47-22_2_frame189_hflip,train,0.9911537170406375,0.9956740374517474,0.9945163895261795,0.9950948268004174,0.9950948268004174,0.8419626355171204,0.9697325623375057,0.9731175483885347,0.9714220565689,0.9714220565689,0.8633232116699219,0.8332446808289031,0.8795620437709275,0.8557770600924037,0.8557770600924037,0.7641837000846863,11,10,10,1,0,0.9090909008264464,0.0,8.692505332075026,1.8925895285403953,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-42-16_1_frame302_brightness,train,0.9738197326656441,0.9852450937758624,0.9863193154678851,0.9857818619730082,0.9857818619730082,0.8232414722442627,0.9359678782656807,0.9407391673646904,0.9383474076175042,0.9383474076175042,0.8374117612838745,0.7594857601932016,0.7389680333500784,0.7490863762784826,0.7490863762784826,0.6778367161750793,25,23,21,4,2,0.83999999664,0.0869565213610586,9.070475497552927,0.6876578344245313,1,1,0.9999999000000099,0.0
bonirob_2016-05-23-10-42-16_1_frame55_noise,train,0.9923057556148558,0.995785949801075,0.9957315098675734,0.9957586790902443,0.9957586790902443,0.8600896000862122,0.9563506931375274,0.9620579182048994,0.9591957662346905,0.9591957662346905,0.8875508308410645,0.962173808942277,0.9528212422836317,0.9574746373036672,0.9574746373036672,0.7924183011054993,6,3,3,3,0,0.4999999916666668,0.0,5.192172311721489,0.6447119196721501,3,3,0.9999999666666678,0.0
bonirob_2016-05-23-10-42-16_1_frame90_hue,train,0.9846191406246244,0.9906136262048278,0.9932774185283175,0.9919436840150414,0.9919436840150414,0.8465362787246704,0.9340191556958489,0.9423765210829501,0.9381791767625062,0.9381791767625062,0.8772040605545044,0.8292376271479113,0.768049968232394,0.7974717829857416,0.7974717829857416,0.7454317212104797,18,17,16,2,1,0.8888888839506173,0.058823529065743944,13.577984986229312,1.058439429766653,1,1,0.9999999000000099,0.0
bonirob_2016-05-09-10-49-56_6_frame75_vflip,train,0.9962882995601668,0.9980331238934881,0.9982067009090179,0.9981198548548228,0.9981198548548228,0.8413394093513489,0.8481751823579307,0.8870229006279354,0.8671641290001142,0.8671641290001142,0.8462703227996826,0.8653198652874927,0.8417030567379293,0.853348040736253,0.853348040736253,0.7574774622917175,5,5,5,0,0,0.9999999800000003,0.0,2.5033492012232985,0.6522643117015428,1,1,0.9999999000000099,0.0
bonirob_2016-05-23-10-42-16_1_frame2_crop,train,0.9960365295406357,0.9977459623495649,0.9980936132033313,0.9979197074981879,0.9979197074981879,0.8491198420524597,0.9661863435322893,0.9580289007878061,0.9620902809893074,0.9620902809893074,0.8871785998344421,0.5961538457716963,0.6690647477200974,0.630508424314856,0.630508424314856,0.512583315372467,1,2,1,0,1,0.9999999000000099,0.4999999750000013,1.330939660839842,0.7553956829097873,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-10-52-28_3_frame141_hflip,train,0.9775238037105646,0.9866820313724963,0.9882452650986638,0.9874629795546915,0.9874629795546915,0.8291090726852417,0.0,0.0,0.0,0.0,0.0,0.8976754532276807,0.8854635216643427,0.8915276203845728,0.8915276203845728,0.7450152039527893,47,44,44,3,0,0.9361702107741059,0.0,3.1528027690358456,0.9891024223141773,0,0,0.0,0.0
bonirob_2016-05-23-11-07-45_6_frame259,train,0.9946365356441518,0.9975237835901745,0.9964977600961431,0.997010457873055,0.997010457873055,0.8688241243362427,0.969603069201086,0.9783369314338631,0.9739503705702672,0.9739503705702672,0.8886243104934692,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,4,3,0.7499999812500004,0.0
bonirob_2016-05-23-10-47-22_2_frame118_crop,train,0.9903907775875128,0.9945259645727668,0.9953682148758989,0.9949468614772845,0.9949468614772845,0.859036386013031,0.9862007848969971,0.9450442799836825,0.9651839420811269,0.9651839420811269,0.8899317383766174,0.7861236184857527,0.8081211866019752,0.7969705901008812,0.7969705901008812,0.770050048828125,15,16,15,0,1,0.9999999933333334,0.062499999609374995,8.470927132349297,1.4963505870310525,2,2,0.9999999500000026,0.0
_2016-05-27-10-26-48_5_frame237_hue,train,0.9955139160152452,0.9978761756135733,0.997218747393463,0.9975473031849043,0.9975473031849043,0.8868827223777771,0.9703318210080494,0.9771994266216752,0.9737534651504981,0.9737534651504981,0.8909677863121033,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-11-07-45_6_frame260_brightness,train,0.9948806762691518,0.997370757504494,0.9968747722523517,0.9971226532006242,0.9971226532006242,0.8796944618225098,0.9748594682174885,0.9787749731623601,0.9768132469317601,0.9768132469317601,0.8930191397666931,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,2,2,0.9999999500000026,0.0
bonirob_2016-05-23-11-07-45_6_frame246,train,0.9954109191890734,0.9982520624025981,0.9968394050736737,0.9975451836105349,0.9975451836105349,0.8493645787239075,0.9551608423920669,0.9747298813191548,0.9648460971021608,0.9648460971021608,0.8916723132133484,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,4,4,0.9999999750000006,0.0
bonirob_2016-05-23-10-42-16_1_frame208,train,0.9835777282711091,0.9912448000569958,0.9894553892184313,0.9903492363399725,0.9903492363399725,0.8392001390457153,0.959137166757323,0.965800144591941,0.9624570740597979,0.9624570740597979,0.837239146232605,0.8562783661001749,0.8782620961929996,0.8671308692160132,0.8671308692160132,0.7774688005447388,18,17,17,1,0,0.9444444391975308,0.0,6.252541829880661,1.2156512251250484,4,6,0.9999999750000006,0.33333332777777785
bonirob_2016-05-23-10-57-33_4_frame18_crop,train,0.9872627258297015,0.9943110424329568,0.9921284123734085,0.9932184783045351,0.9932184783045351,0.8102716207504272,0.0,0.0,0.0,0.0,0.0,0.8804609033157899,0.9108235594026591,0.8953848546050541,0.8953848546050541,0.7917513251304626,23,21,21,2,0,0.9130434742911153,0.0,8.47773060582375,2.185538963966475,0,0,0.0,0.0
