Epoch 1: Train Loss=0.1616, Train IoU=0.6618, Val Loss=0.1242, Val IoU=0.7027, LR=4.88e-05
Epoch 42: Train Loss=0.0520, Train IoU=0.8563, Val Loss=0.0644, Val IoU=0.8277, LR=1.98e-05
Epoch 43: Train Loss=0.0525, Train IoU=0.8556, Val Loss=0.0503, Val IoU=0.8576, LR=1.79e-05
Epoch 44: Train Loss=0.0517, Train IoU=0.8570, Val Loss=0.0501, Val IoU=0.8584, LR=1.61e-05
Epoch 45: Train Loss=0.0499, Train IoU=0.8612, Val Loss=0.0522, Val IoU=0.8531, LR=1.44e-05
Epoch 46: Train Loss=0.0508, Train IoU=0.8596, Val Loss=0.0520, Val IoU=0.8529, LR=1.27e-05
Epoch 47: Train Loss=0.0499, Train IoU=0.8616, Val Loss=0.0505, Val IoU=0.8571, LR=1.11e-05
Epoch 48: Train Loss=0.0501, Train IoU=0.8610, Val Loss=0.0522, Val IoU=0.8527, LR=9.59e-06
Epoch 49: Train Loss=0.0492, Train IoU=0.8634, Val Loss=0.0511, Val IoU=0.8542, LR=8.18e-06
Epoch 50: Train Loss=0.0491, Train IoU=0.8637, Val Loss=0.0531, Val IoU=0.8498, LR=6.87e-06
Epoch 51: Train Loss=0.0479, Train IoU=0.8664, Val Loss=0.0523, Val IoU=0.8514, LR=5.68e-06
Epoch 52: Train Loss=0.0482, Train IoU=0.8653, Val Loss=0.0536, Val IoU=0.8488, LR=4.61e-06
Epoch 53: Train Loss=0.0489, Train IoU=0.8642, Val Loss=0.0519, Val IoU=0.8525, LR=3.67e-06
Epoch 54: Train Loss=0.0468, Train IoU=0.8688, Val Loss=0.0502, Val IoU=0.8567, LR=2.87e-06
Epoch 55: Train Loss=0.0473, Train IoU=0.8677, Val Loss=0.0514, Val IoU=0.8540, LR=2.20e-06
Epoch 56: Train Loss=0.0470, Train IoU=0.8682, Val Loss=0.0507, Val IoU=0.8560, LR=1.68e-06
Epoch 57: Train Loss=0.0468, Train IoU=0.8686, Val Loss=0.0511, Val IoU=0.8545, LR=1.30e-06
Epoch 58: Train Loss=0.0471, Train IoU=0.8682, Val Loss=0.0511, Val IoU=0.8543, LR=1.08e-06
Epoch 59: Train Loss=0.0461, Train IoU=0.8703, Val Loss=0.0509, Val IoU=0.8547, LR=1.00e-06
Epoch 60: Train Loss=0.0575, Train IoU=0.8448, Val Loss=0.0599, Val IoU=0.8378, LR=5.00e-05
Epoch 61: Train Loss=0.0563, Train IoU=0.8466, Val Loss=0.0552, Val IoU=0.8469, LR=4.99e-05
Epoch 62: Train Loss=0.0542, Train IoU=0.8516, Val Loss=0.0534, Val IoU=0.8497, LR=4.98e-05
Epoch 63: Train Loss=0.0543, Train IoU=0.8517, Val Loss=0.0500, Val IoU=0.8572, LR=4.97e-05
Epoch 64: Train Loss=0.0542, Train IoU=0.8515, Val Loss=0.0547, Val IoU=0.8466, LR=4.95e-05
Epoch 65: Train Loss=0.0540, Train IoU=0.8521, Val Loss=0.0623, Val IoU=0.8296, LR=4.93e-05
Epoch 66: Train Loss=0.0539, Train IoU=0.8531, Val Loss=0.0596, Val IoU=0.8373, LR=4.91e-05
Epoch 67: Train Loss=0.0523, Train IoU=0.8558, Val Loss=0.0562, Val IoU=0.8435, LR=4.88e-05
Epoch 68: Train Loss=0.0532, Train IoU=0.8541, Val Loss=0.0580, Val IoU=0.8387, LR=4.85e-05
Epoch 69: Train Loss=0.0532, Train IoU=0.8542, Val Loss=0.0622, Val IoU=0.8302, LR=4.81e-05
