Epoch 1: Train Loss=0.1597, Train IoU=0.6654, Val Loss=0.0988, Val IoU=0.7532, LR=4.88e-05
Epoch 41: Train Loss=0.0528, Train IoU=0.8542, Val Loss=0.0541, Val IoU=0.8470, LR=2.17e-05
Epoch 42: Train Loss=0.0525, Train IoU=0.8553, Val Loss=0.0531, Val IoU=0.8496, LR=1.98e-05
Epoch 43: Train Loss=0.0516, Train IoU=0.8577, Val Loss=0.0526, Val IoU=0.8501, LR=1.79e-05
Epoch 44: Train Loss=0.0512, Train IoU=0.8581, Val Loss=0.0535, Val IoU=0.8488, LR=1.61e-05
Epoch 45: Train Loss=0.0501, Train IoU=0.8610, Val Loss=0.0577, Val IoU=0.8380, LR=1.44e-05
Epoch 46: Train Loss=0.0508, Train IoU=0.8592, Val Loss=0.0514, Val IoU=0.8538, LR=1.27e-05
Epoch 47: Train Loss=0.0505, Train IoU=0.8600, Val Loss=0.0545, Val IoU=0.8462, LR=1.11e-05
Epoch 48: Train Loss=0.0494, Train IoU=0.8629, Val Loss=0.0556, Val IoU=0.8436, LR=9.59e-06
Epoch 49: Train Loss=0.0489, Train IoU=0.8639, Val Loss=0.0508, Val IoU=0.8547, LR=8.18e-06
Epoch 50: Train Loss=0.0479, Train IoU=0.8668, Val Loss=0.0559, Val IoU=0.8444, LR=6.87e-06
Epoch 51: Train Loss=0.0486, Train IoU=0.8649, Val Loss=0.0541, Val IoU=0.8469, LR=5.68e-06
Epoch 52: Train Loss=0.0476, Train IoU=0.8668, Val Loss=0.0529, Val IoU=0.8495, LR=4.61e-06
Epoch 53: Train Loss=0.0485, Train IoU=0.8651, Val Loss=0.0542, Val IoU=0.8472, LR=3.67e-06
Epoch 54: Train Loss=0.0467, Train IoU=0.8695, Val Loss=0.0518, Val IoU=0.8524, LR=2.87e-06
Epoch 55: Train Loss=0.0473, Train IoU=0.8674, Val Loss=0.0533, Val IoU=0.8492, LR=2.20e-06
Epoch 56: Train Loss=0.0469, Train IoU=0.8682, Val Loss=0.0520, Val IoU=0.8521, LR=1.68e-06
Epoch 57: Train Loss=0.0470, Train IoU=0.8688, Val Loss=0.0528, Val IoU=0.8501, LR=1.30e-06
Epoch 58: Train Loss=0.0470, Train IoU=0.8684, Val Loss=0.0522, Val IoU=0.8522, LR=1.08e-06
Epoch 59: Train Loss=0.0465, Train IoU=0.8695, Val Loss=0.0519, Val IoU=0.8523, LR=1.00e-06
Epoch 60: Train Loss=0.0547, Train IoU=0.8499, Val Loss=0.0649, Val IoU=0.8237, LR=5.00e-05
Epoch 61: Train Loss=0.0570, Train IoU=0.8461, Val Loss=0.0532, Val IoU=0.8504, LR=4.99e-05
Epoch 62: Train Loss=0.0564, Train IoU=0.8466, Val Loss=0.0595, Val IoU=0.8352, LR=4.98e-05
Epoch 63: Train Loss=0.0540, Train IoU=0.8526, Val Loss=0.0529, Val IoU=0.8511, LR=4.97e-05
Epoch 64: Train Loss=0.0538, Train IoU=0.8528, Val Loss=0.0510, Val IoU=0.8555, LR=4.95e-05
Epoch 65: Train Loss=0.0544, Train IoU=0.8517, Val Loss=0.0548, Val IoU=0.8463, LR=4.93e-05
Epoch 66: Train Loss=0.0544, Train IoU=0.8520, Val Loss=0.0558, Val IoU=0.8458, LR=4.91e-05
Epoch 67: Train Loss=0.0542, Train IoU=0.8519, Val Loss=0.0606, Val IoU=0.8348, LR=4.88e-05
Epoch 68: Train Loss=0.0540, Train IoU=0.8528, Val Loss=0.0511, Val IoU=0.8550, LR=4.85e-05
Epoch 69: Train Loss=0.0517, Train IoU=0.8575, Val Loss=0.0656, Val IoU=0.8246, LR=4.81e-05
Epoch 70: Train Loss=0.0525, Train IoU=0.8561, Val Loss=0.0527, Val IoU=0.8513, LR=4.78e-05
Epoch 71: Train Loss=0.0528, Train IoU=0.8554, Val Loss=0.0514, Val IoU=0.8544, LR=4.73e-05
Epoch 72: Train Loss=0.0535, Train IoU=0.8532, Val Loss=0.0520, Val IoU=0.8529, LR=4.69e-05
Epoch 73: Train Loss=0.0501, Train IoU=0.8605, Val Loss=0.0518, Val IoU=0.8525, LR=4.64e-05
Epoch 74: Train Loss=0.0505, Train IoU=0.8604, Val Loss=0.0511, Val IoU=0.8552, LR=4.59e-05
Epoch 75: Train Loss=0.0506, Train IoU=0.8603, Val Loss=0.0504, Val IoU=0.8568, LR=4.53e-05
Epoch 76: Train Loss=0.0496, Train IoU=0.8620, Val Loss=0.0576, Val IoU=0.8410, LR=4.47e-05
Epoch 77: Train Loss=0.0498, Train IoU=0.8621, Val Loss=0.0682, Val IoU=0.8179, LR=4.41e-05
Epoch 78: Train Loss=0.0495, Train IoU=0.8625, Val Loss=0.0517, Val IoU=0.8540, LR=4.35e-05
Epoch 79: Train Loss=0.0484, Train IoU=0.8646, Val Loss=0.0571, Val IoU=0.8403, LR=4.28e-05
Epoch 80: Train Loss=0.0472, Train IoU=0.8669, Val Loss=0.0513, Val IoU=0.8539, LR=4.21e-05
Epoch 81: Train Loss=0.0474, Train IoU=0.8674, Val Loss=0.0512, Val IoU=0.8552, LR=4.14e-05
Epoch 82: Train Loss=0.0472, Train IoU=0.8682, Val Loss=0.0519, Val IoU=0.8526, LR=4.07e-05
Epoch 83: Train Loss=0.0481, Train IoU=0.8654, Val Loss=0.0493, Val IoU=0.8597, LR=3.99e-05
Epoch 84: Train Loss=0.0464, Train IoU=0.8696, Val Loss=0.0496, Val IoU=0.8589, LR=3.91e-05
Epoch 85: Train Loss=0.0443, Train IoU=0.8745, Val Loss=0.0540, Val IoU=0.8485, LR=3.83e-05
Epoch 86: Train Loss=0.0455, Train IoU=0.8711, Val Loss=0.0518, Val IoU=0.8534, LR=3.75e-05
Epoch 87: Train Loss=0.0470, Train IoU=0.8686, Val Loss=0.0498, Val IoU=0.8579, LR=3.66e-05
Epoch 88: Train Loss=0.0435, Train IoU=0.8764, Val Loss=0.0503, Val IoU=0.8564, LR=3.58e-05
Epoch 89: Train Loss=0.0443, Train IoU=0.8743, Val Loss=0.0517, Val IoU=0.8531, LR=3.49e-05
Epoch 90: Train Loss=0.0443, Train IoU=0.8747, Val Loss=0.0613, Val IoU=0.8354, LR=3.40e-05
Epoch 91: Train Loss=0.0435, Train IoU=0.8763, Val Loss=0.0490, Val IoU=0.8608, LR=3.31e-05
Epoch 92: Train Loss=0.0447, Train IoU=0.8742, Val Loss=0.0509, Val IoU=0.8560, LR=3.22e-05
Epoch 93: Train Loss=0.0434, Train IoU=0.8769, Val Loss=0.0532, Val IoU=0.8510, LR=3.12e-05
Epoch 94: Train Loss=0.0424, Train IoU=0.8795, Val Loss=0.0495, Val IoU=0.8587, LR=3.03e-05
Epoch 95: Train Loss=0.0428, Train IoU=0.8784, Val Loss=0.0505, Val IoU=0.8574, LR=2.93e-05
Epoch 96: Train Loss=0.0418, Train IoU=0.8805, Val Loss=0.0494, Val IoU=0.8592, LR=2.84e-05
Epoch 97: Train Loss=0.0417, Train IoU=0.8808, Val Loss=0.0498, Val IoU=0.8587, LR=2.74e-05
Epoch 98: Train Loss=0.0417, Train IoU=0.8810, Val Loss=0.0476, Val IoU=0.8645, LR=2.65e-05
Epoch 99: Train Loss=0.0428, Train IoU=0.8783, Val Loss=0.0480, Val IoU=0.8632, LR=2.55e-05
Epoch 100: Train Loss=0.0404, Train IoU=0.8840, Val Loss=0.0479, Val IoU=0.8636, LR=2.45e-05
Epoch 101: Train Loss=0.0412, Train IoU=0.8822, Val Loss=0.0480, Val IoU=0.8639, LR=2.36e-05
Epoch 102: Train Loss=0.0399, Train IoU=0.8846, Val Loss=0.0488, Val IoU=0.8620, LR=2.26e-05
Epoch 103: Train Loss=0.0415, Train IoU=0.8818, Val Loss=0.0500, Val IoU=0.8583, LR=2.17e-05
Epoch 104: Train Loss=0.0394, Train IoU=0.8865, Val Loss=0.0494, Val IoU=0.8602, LR=2.07e-05
Epoch 105: Train Loss=0.0402, Train IoU=0.8846, Val Loss=0.0479, Val IoU=0.8639, LR=1.98e-05
Epoch 106: Train Loss=0.0400, Train IoU=0.8851, Val Loss=0.0522, Val IoU=0.8523, LR=1.89e-05
Epoch 107: Train Loss=0.0391, Train IoU=0.8871, Val Loss=0.0485, Val IoU=0.8614, LR=1.79e-05
Epoch 108: Train Loss=0.0394, Train IoU=0.8868, Val Loss=0.0487, Val IoU=0.8618, LR=1.70e-05
Epoch 109: Train Loss=0.0383, Train IoU=0.8891, Val Loss=0.0497, Val IoU=0.8591, LR=1.61e-05
Epoch 110: Train Loss=0.0394, Train IoU=0.8873, Val Loss=0.0498, Val IoU=0.8591, LR=1.52e-05
Epoch 111: Train Loss=0.0385, Train IoU=0.8889, Val Loss=0.0506, Val IoU=0.8569, LR=1.44e-05
Epoch 112: Train Loss=0.0378, Train IoU=0.8906, Val Loss=0.0505, Val IoU=0.8571, LR=1.35e-05
Epoch 113: Train Loss=0.0385, Train IoU=0.8887, Val Loss=0.0494, Val IoU=0.8591, LR=1.27e-05
Epoch 114: Train Loss=0.0388, Train IoU=0.8878, Val Loss=0.0511, Val IoU=0.8548, LR=1.19e-05
Epoch 115: Train Loss=0.0382, Train IoU=0.8891, Val Loss=0.0496, Val IoU=0.8595, LR=1.11e-05
Epoch 116: Train Loss=0.0371, Train IoU=0.8922, Val Loss=0.0499, Val IoU=0.8595, LR=1.03e-05
Epoch 117: Train Loss=0.0381, Train IoU=0.8902, Val Loss=0.0517, Val IoU=0.8552, LR=9.59e-06
Epoch 118: Train Loss=0.0368, Train IoU=0.8926, Val Loss=0.0506, Val IoU=0.8566, LR=8.87e-06
Epoch 119: Train Loss=0.0374, Train IoU=0.8916, Val Loss=0.0505, Val IoU=0.8573, LR=8.18e-06
Epoch 120: Train Loss=0.0375, Train IoU=0.8909, Val Loss=0.0502, Val IoU=0.8578, LR=7.51e-06
Epoch 121: Train Loss=0.0369, Train IoU=0.8925, Val Loss=0.0489, Val IoU=0.8608, LR=6.87e-06
Epoch 122: Train Loss=0.0371, Train IoU=0.8920, Val Loss=0.0488, Val IoU=0.8612, LR=6.26e-06
Epoch 123: Train Loss=0.0367, Train IoU=0.8932, Val Loss=0.0490, Val IoU=0.8612, LR=5.68e-06
